Model,Feature,Importance
cleaned_government 1_GradientBoostingRegressor,tech_tf_development_platform_missing,0.000730855350158865
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_application_type,0.0007307982874898012
cleaned_government 3_RandomForestRegressor,project_prf_application_type,0.0007276589155132576
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_tools_used,0.0007158385767973709
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_server_roles_database_server,0.0007117719920138408
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_development_platform_pc,0.0007052096621180285
cleaned_government 1_GradientBoostingRegressor,tech_tf_client_server_missing,0.0007025967323026053
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone,0.0007021611943531349
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_relative_size_m2,0.0006906838945147186
cleaned_government 1_GradientBoostingRegressor,tech_tf_language_type_missing,0.0006791313074974999
cleaned_government 3_RandomForestRegressor,tech_tf_architecture_missing,0.0006770071304289167
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_client_roles_data_entry_and_validation,0.0006528593921441422
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_spiral,0.000651621252344447
cleaned_government 2_ExtraTreesRegressor,tech_tf_language_type_5gl,0.0006329002292912465
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_xs,0.0006310038079835972
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_s,0.0006147980294327559
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_s,0.0006147980294327559
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_docs,0.0006094434103663032
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_multifunctional_teams,0.0006084828730278427
cleaned_government 1_GradientBoostingRegressor,tech_tf_primary_programming_language,0.0006060112123753696
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_client_roles_business_logic_or_rule_processing,0.0005820109515407726
cleaned_government 2_ExtraTreesRegressor,process_pmf_development_methodologies_missing,0.0005799974129052893
cleaned_government 1_GradientBoostingRegressor,functional_size_group_l_1000_2999,0.0005767488599611923
cleaned_insurance 1_GradientBoostingRegressor,project_prf_case_tool_used_no,0.0005716824725364463
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_xxl,0.0005697384602351554
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_xxl,0.0005697384602351554
cleaned_serviceindustry 1_GradientBoostingRegressor,functional_size_group_m_100_999,0.0005572892480695714
cleaned_insurance 1_GradientBoostingRegressor,project_prf_application_group_business_application,0.0005569377157711092
cleaned_financial 1_GradientBoostingRegressor,project_prf_team_size_group_31_40,0.0005504686186534001
cleaned_medical 1_GradientBoostingRegressor,project_prf_team_size_group_31_40,0.0005504686186534001
cleaned_financial 1_GradientBoostingRegressor,tech_tf_language_type_4gl,0.0005460558863827855
cleaned_medical 1_GradientBoostingRegressor,tech_tf_language_type_4gl,0.0005460558863827855
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_case_tool_used_no,0.0005318148964920067
cleaned_financial 1_GradientBoostingRegressor,project_prf_team_size_group_15_20,0.0005310494481667004
cleaned_medical 1_GradientBoostingRegressor,project_prf_team_size_group_15_20,0.0005310494481667004
cleaned_government 3_RandomForestRegressor,project_prf_relative_size_xxs,0.0005272049000673782
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_server_roles_mail_server,0.0005265915626937667
cleaned_government 3_RandomForestRegressor,tech_tf_development_platform_missing,0.0005221888121462881
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_missing,0.0005201640345015726
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_missing,0.0005201640345015726
cleaned_government 2_ExtraTreesRegressor,tech_tf_architecture_multi_tier,0.0005169969663504423
cleaned_government 1_GradientBoostingRegressor,project_prf_development_type_new_development,0.00050964950337076
cleaned_serviceindustry 1_GradientBoostingRegressor,functional_size_group_s_100,0.0004983471346347892
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_server_roles_security_authentication,0.0004970843411055925
cleaned_government 2_ExtraTreesRegressor,project_prf_team_size_group_31_40,0.0004816661799768048
cleaned_financial 1_GradientBoostingRegressor,project_prf_team_size_group_1,0.0004804897039976581
cleaned_medical 1_GradientBoostingRegressor,project_prf_team_size_group_1,0.0004804897039976581
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_agile_development,0.00046798281356940296
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_iterative,0.0004611406660511433
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_client_roles_data_retrieval_and_presentation,0.00046084566254204654
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_xxs,0.00045895473901516446
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_xxs,0.00045895473901516446
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_server_roles_ftp_server,0.00045565182679522045
cleaned_government 3_RandomForestRegressor,tech_tf_language_type_5gl,0.00044956319086571304
cleaned_government 1_GradientBoostingRegressor,tech_tf_development_platform_multi,0.000438717998294088
cleaned_financial 1_GradientBoostingRegressor,tech_tf_architecture_missing,0.00043114700686734816
cleaned_medical 1_GradientBoostingRegressor,tech_tf_architecture_missing,0.00043114700686734816
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_m2,0.00042288128570903294
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_m2,0.00042288128570903294
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_development_platform_multi,0.00042241620144554487
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_server_roles_multi_user_legacy_application,0.00042071332714108627
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_architecture_client_server,0.0004052321797431343
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_missing,0.00039650435254140026
cleaned_government 3_RandomForestRegressor,tech_tf_architecture_stand_alone,0.00038674670358028435
cleaned_government 1_GradientBoostingRegressor,tech_tf_client_server_no,0.00038104172389869347
cleaned_medical 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_client_server,0.00036032271064505343
cleaned_financial 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_client_server,0.00036032271064505343
cleaned_insurance 1_GradientBoostingRegressor,project_prf_team_size_group_61_70,0.0003589060308524838
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_server_roles_messaging_server,0.0003584914107344434
cleaned_government 2_ExtraTreesRegressor,project_prf_cost_currency_united_kingdom_pound_sterling,0.00035635880635789433
cleaned_government 2_ExtraTreesRegressor,tech_tf_development_platform_missing,0.00034147435028666646
cleaned_government 1_GradientBoostingRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0003383166386133206
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_5_8,0.0003368574582791355
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_development_platform_mf,0.0003367324994231313
cleaned_government 1_GradientBoostingRegressor,project_prf_cost_currency_canada_dollar,0.0003356325937500248
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone,0.0003280576464683915
cleaned_medical 1_GradientBoostingRegressor,process_pmf_development_methodologies_lean,0.00032805725503468053
cleaned_financial 1_GradientBoostingRegressor,process_pmf_development_methodologies_lean,0.00032805725503468053
cleaned_government 3_RandomForestRegressor,project_prf_team_size_group_31_40,0.00032040063610114244
cleaned_government 2_ExtraTreesRegressor,project_prf_team_size_group_9_14,0.0003135797959649098
cleaned_government 2_ExtraTreesRegressor,tech_tf_client_server_no,0.00030638922236371686
cleaned_government 2_ExtraTreesRegressor,tech_tf_architecture_stand_alone_1,0.00030088937388528063
cleaned_government 1_GradientBoostingRegressor,tech_tf_tools_used,0.0002974619990503077
cleaned_financial 1_GradientBoostingRegressor,project_prf_application_group_missing,0.0002862543511294175
cleaned_medical 1_GradientBoostingRegressor,project_prf_application_group_missing,0.0002862543511294175
cleaned_government 1_GradientBoostingRegressor,project_prf_currency_multiple_no,0.00028433838596495745
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_language_type_apg,0.0002812981802424637
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.00027509307161198323
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_71_80,0.00027474054704446473
cleaned_government 1_GradientBoostingRegressor,project_prf_case_tool_used_no,0.0002726326425819546
cleaned_government 2_ExtraTreesRegressor,project_prf_max_team_size,0.0002724778352179557
cleaned_insurance 1_GradientBoostingRegressor,tech_tf_dbms_used_yes,0.0002648459830403734
cleaned_government 1_GradientBoostingRegressor,functional_size_group_s_100,0.00025765797795557915
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_2,0.0002487484326153278
cleaned_medical 1_GradientBoostingRegressor,project_prf_team_size_group_missing,0.0002476209307759023
cleaned_financial 1_GradientBoostingRegressor,project_prf_team_size_group_missing,0.0002476209307759023
cleaned_financial 1_GradientBoostingRegressor,tech_tf_client_server_yes,0.00024148759637512536
cleaned_medical 1_GradientBoostingRegressor,tech_tf_client_server_yes,0.00024148759637512536
cleaned_government 2_ExtraTreesRegressor,tech_tf_language_type_3gl,0.00023840999087979957
cleaned_insurance 1_GradientBoostingRegressor,project_prf_development_type_re_development,0.00023542040091944656
cleaned_government 1_GradientBoostingRegressor,tech_tf_dbms_used_no,0.00022911549218168514
cleaned_government 1_GradientBoostingRegressor,project_prf_cost_currency_united_states_dollar,0.00022818320085722736
cleaned_government 2_ExtraTreesRegressor,tech_tf_development_platform_mf,0.00022655225206230824
cleaned_government 1_GradientBoostingRegressor,functional_size_group_m_100_999,0.0002265365927831905
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_development_platform_missing,0.00021715540565460896
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_xxs,0.00021627679401109394
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_l,0.00020998635070932972
cleaned_government 3_RandomForestRegressor,tech_tf_language_type_3gl,0.000204229663863957
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_team_size_group_15_20,0.00020047977799166845
cleaned_government 2_ExtraTreesRegressor,project_prf_functional_size,0.00019648183623437738
cleaned_government 1_GradientBoostingRegressor,project_prf_cost_currency_united_kingdom_pound_sterling,0.00019226008100863465
cleaned_government 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone,0.00018805461800195647
cleaned_government 3_RandomForestRegressor,project_prf_team_size_group_9_14,0.00018723266788508747
cleaned_government 2_ExtraTreesRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.00018420865376183782
cleaned_government 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_with_web_public_interface,0.00018072756666426178
cleaned_government 3_RandomForestRegressor,process_pmf_development_methodologies_missing,0.0001788312093775525
cleaned_government 1_GradientBoostingRegressor,project_prf_cost_currency_missing,0.00017817804446303723
cleaned_insurance 1_GradientBoostingRegressor,project_prf_relative_size_xxxl,0.00017531855381140954
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_client_server_no,0.00017457372563196944
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_unified_process,0.0001720339347089375
cleaned_government 3_RandomForestRegressor,tech_tf_client_server_no,0.00017193904858308964
cleaned_government 1_GradientBoostingRegressor,process_pmf_development_methodologies_missing,0.00016839464832213308
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_m1,0.00016800901287845974
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_m1,0.00016800901287845974
cleaned_insurance 1_GradientBoostingRegressor,project_prf_team_size_group_missing,0.0001679219312544686
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_transport_and_storage,0.00016212272936742475
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_transport_and_storage,0.00016212272936742475
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_dbms_used_yes,0.0001612878091939739
cleaned_government 2_ExtraTreesRegressor,project_prf_development_type_new_development,0.00015898663137773212
cleaned_serviceindustry 1_GradientBoostingRegressor,process_pmf_development_methodologies_scrum,0.0001547217858227885
cleaned_insurance 1_GradientBoostingRegressor,external_eef_organisation_type_electricity_gas_water,0.0001531660513659329
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_development_platform_proprietary,0.00015191921916655747
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_l,0.00015146219806384353
cleaned_financial 1_GradientBoostingRegressor,project_prf_relative_size_l,0.00015146219806384353
cleaned_insurance 1_GradientBoostingRegressor,external_eef_organisation_type_insurance,0.00014405353927694994
cleaned_financial 1_GradientBoostingRegressor,functional_size_group_m_100_999,0.00014316391466965872
cleaned_medical 1_GradientBoostingRegressor,functional_size_group_m_100_999,0.00014316391466965872
cleaned_government 3_RandomForestRegressor,project_prf_development_type_new_development,0.00014048238595613653
cleaned_government 1_GradientBoostingRegressor,tech_tf_architecture_missing,0.00013917121789025475
cleaned_government 3_RandomForestRegressor,tech_tf_architecture_stand_alone_1,0.00012826509812936338
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_personal_software_process_psp,0.00012025630090848588
cleaned_medical 1_GradientBoostingRegressor,tech_tf_client_server_don_t_know,0.00011920784547487521
cleaned_financial 1_GradientBoostingRegressor,tech_tf_client_server_don_t_know,0.00011920784547487521
cleaned_financial 1_GradientBoostingRegressor,project_prf_development_type_enhancement,0.00011731415295224502
cleaned_medical 1_GradientBoostingRegressor,project_prf_development_type_enhancement,0.00011731415295224502
cleaned_government 2_ExtraTreesRegressor,functional_size_group_m_100_999,0.00011685690166656623
cleaned_government 3_RandomForestRegressor,project_prf_max_team_size,0.00011570977354678246
cleaned_government 3_RandomForestRegressor,project_prf_cost_currency_united_kingdom_pound_sterling,0.00010858031791931364
cleaned_government 1_GradientBoostingRegressor,project_prf_cost_currency_new_zealand_dollar,0.00010594272932205453
cleaned_government 2_ExtraTreesRegressor,tech_tf_tools_used,0.0001010592086313009
cleaned_medical 1_GradientBoostingRegressor,functional_size_group_s_100,0.00010088256396650197
cleaned_financial 1_GradientBoostingRegressor,functional_size_group_s_100,0.00010088256396650197
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_relative_size_xs,9.019266001759919e-05
cleaned_government 1_GradientBoostingRegressor,project_prf_max_team_size,8.393494158223925e-05
cleaned_financial 1_GradientBoostingRegressor,project_prf_normalised_work_effort,8.290874081294968e-05
cleaned_medical 1_GradientBoostingRegressor,project_prf_normalised_work_effort,8.290874081294968e-05
cleaned_government 3_RandomForestRegressor,tech_tf_tools_used,7.991341007468785e-05
cleaned_government 2_ExtraTreesRegressor,tech_tf_architecture_client_server,7.98585811337841e-05
cleaned_financial 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier,7.85465208278393e-05
cleaned_medical 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier,7.85465208278393e-05
cleaned_serviceindustry 1_GradientBoostingRegressor,project_prf_application_group_business_application,7.78121427875693e-05
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_architecture_missing,7.526297211550586e-05
cleaned_government 2_ExtraTreesRegressor,tech_tf_language_type_4gl,7.524430825748327e-05
cleaned_medical 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_with_web_public_interface,7.103257440670778e-05
cleaned_financial 1_GradientBoostingRegressor,tech_tf_architecture_multi_tier_with_web_public_interface,7.103257440670778e-05
cleaned_financial 1_GradientBoostingRegressor,process_pmf_development_methodologies_missing,6.774150147233402e-05
cleaned_medical 1_GradientBoostingRegressor,process_pmf_development_methodologies_missing,6.774150147233402e-05
cleaned_government 3_RandomForestRegressor,project_prf_functional_size,6.734973929674684e-05
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_development_platform_mf,6.265458205885863e-05
cleaned_government 3_RandomForestRegressor,tech_tf_language_type_4gl,5.881509925735504e-05
cleaned_government 3_RandomForestRegressor,tech_tf_development_platform_mf,5.770002349206203e-05
cleaned_government 3_RandomForestRegressor,tech_tf_dbms_used_no,5.6159767760152866e-05
cleaned_government 2_ExtraTreesRegressor,tech_tf_dbms_used_no,5.3094887626386994e-05
cleaned_government 1_GradientBoostingRegressor,project_prf_currency_multiple_missing,4.810368653854265e-05
cleaned_government 1_GradientBoostingRegressor,external_eef_industry_sector_government,4.7052463152206836e-05
cleaned_financial 1_GradientBoostingRegressor,project_prf_team_size_group_3_4,4.0755465257318524e-05
cleaned_medical 1_GradientBoostingRegressor,project_prf_team_size_group_3_4,4.0755465257318524e-05
cleaned_serviceindustry 1_GradientBoostingRegressor,tech_tf_development_platform_mr,3.209989678182384e-05
cleaned_government 3_RandomForestRegressor,functional_size_group_m_100_999,3.185746891397741e-05
cleaned_government 2_ExtraTreesRegressor,tech_tf_primary_programming_language,2.866264673941256e-05
cleaned_government 1_GradientBoostingRegressor,project_prf_relative_size_xxs,2.813851952869336e-05
cleaned_insurance 1_GradientBoostingRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,2.6621237022600807e-05
cleaned_government 2_ExtraTreesRegressor,project_prf_currency_multiple_missing,2.2863733380336404e-05
cleaned_medical 1_GradientBoostingRegressor,process_pmf_development_methodologies_unified_process,2.1278539027989502e-05
cleaned_financial 1_GradientBoostingRegressor,process_pmf_development_methodologies_unified_process,2.1278539027989502e-05
cleaned_government 3_RandomForestRegressor,process_pmf_development_methodologies_unified_process,1.9487542637240577e-05
cleaned_financial 1_GradientBoostingRegressor,tech_tf_client_server_missing,1.884411367040121e-05
cleaned_medical 1_GradientBoostingRegressor,tech_tf_client_server_missing,1.884411367040121e-05
cleaned_government 3_RandomForestRegressor,tech_tf_architecture_client_server,1.4295470931998438e-05
cleaned_government 2_ExtraTreesRegressor,process_pmf_development_methodologies_iterative,1.3561972618740554e-05
cleaned_government 3_RandomForestRegressor,project_prf_currency_multiple_missing,1.3398298579116766e-05
cleaned_government 2_ExtraTreesRegressor,tech_tf_architecture_multi_tier_with_web_public_interface,1.1504903868542372e-05
cleaned_government 3_RandomForestRegressor,tech_tf_architecture_multi_tier,4.521565898351491e-06
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_21_30,2.2527889812627293e-06
cleaned_government 3_RandomForestRegressor,tech_tf_development_platform_mr,2.0198257838304118e-06
cleaned_government 2_ExtraTreesRegressor,process_pmf_development_methodologies_scrum,2.2599134056271058e-07
cleaned_serviceindustry 2_BayesianRidge,project_prf_team_size_group_5_8,5.009975186067392e-12
cleaned_communication 1_BayesianRidge,external_eef_industry_sector_communication,3.232944293641157e-12
cleaned_financial 3_BayesianRidge,project_prf_year_of_project,1.0333343199697379e-12
cleaned_medical 3_BayesianRidge,project_prf_year_of_project,1.0333343199697379e-12
cleaned_government 1_GradientBoostingRegressor,project_prf_development_type_re_development,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_development_platform_pc,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_relative_size_xs,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_language_type_apg,0.0
cleaned_medical 1_GradientBoostingRegressor,functional_size_group_xl_3000_8999,0.0
cleaned_medical 2_LGBMRegressor,project_prf_development_type_re_development,0.0
cleaned_medical 2_LGBMRegressor,project_prf_development_type_new_development,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_language_type_4gl,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_language_type_3gl,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_development_platform_pc,0.0
cleaned_medical 2_LGBMRegressor,project_prf_development_type_enhancement,0.0
cleaned_medical 2_LGBMRegressor,project_prf_application_group_missing,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_development_platform_mr,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_development_platform_mf,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_language_type_5gl,0.0
cleaned_insurance 1_GradientBoostingRegressor,external_eef_industry_sector_utilities,0.0
cleaned_government 1_GradientBoostingRegressor,functional_size_group_xl_3000_8999,0.0
cleaned_medical 1_GradientBoostingRegressor,functional_size_group_l_1000_2999,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_education_institution,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_currency_multiple_yes_10_000,0.0
cleaned_communication 3_LassoLars,project_prf_application_group_infrastructure_software,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_financial_banking_insurance_stock,0.0
cleaned_medical 2_LGBMRegressor,project_prf_team_size_group_1,0.0
cleaned_communication 3_LassoLars,external_eef_industry_sector_communication,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_financial_property_and_business_services,0.0
cleaned_medical 2_LGBMRegressor,project_prf_relative_size_xxl,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_government,0.0
cleaned_medical 1_GradientBoostingRegressor,external_eef_organisation_type_medical_and_health_care,0.0
cleaned_medical 2_LGBMRegressor,project_prf_relative_size_s,0.0
cleaned_medical 2_LGBMRegressor,project_prf_relative_size_l,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_development_type_new_development,0.0
cleaned_government 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone_1,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_development_type_re_development,0.0
cleaned_medical 1_GradientBoostingRegressor,tech_tf_development_platform_missing,0.0
cleaned_medical 1_GradientBoostingRegressor,tech_tf_development_platform_pc,0.0
cleaned_medical 2_LGBMRegressor,functional_size_group_l_1000_2999,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_missing,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_9_14,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_language_type_missing,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_language_type_5gl,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_31_40,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_3_4,0.0
cleaned_medical 1_GradientBoostingRegressor,tech_tf_language_type_5gl,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_team_size_group_1,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_relative_size_missing,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_relative_size_xs,0.0
cleaned_government 1_GradientBoostingRegressor,process_pmf_docs,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_transport_and_storage,0.0
cleaned_financial 2_LGBMRegressor,project_prf_relative_size_s,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_dbms_used_missing,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_client_server_missing,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_architecture_stand_alone,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_architecture_multi_tier,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_architecture_missing,0.0
cleaned_financial 2_LGBMRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_financial 2_LGBMRegressor,process_pmf_development_methodologies_unified_process,0.0
cleaned_financial 2_LGBMRegressor,process_pmf_development_methodologies_lean,0.0
cleaned_financial 2_LGBMRegressor,project_prf_team_size_group_31_40,0.0
cleaned_financial 2_LGBMRegressor,project_prf_team_size_group_3_4,0.0
cleaned_financial 2_LGBMRegressor,project_prf_team_size_group_21_30,0.0
cleaned_financial 2_LGBMRegressor,project_prf_team_size_group_1,0.0
cleaned_financial 2_LGBMRegressor,project_prf_relative_size_xxl,0.0
cleaned_financial 2_LGBMRegressor,project_prf_relative_size_l,0.0
cleaned_government 1_GradientBoostingRegressor,process_pmf_development_methodologies_unified_process,0.0
cleaned_financial 2_LGBMRegressor,functional_size_group_l_1000_2999,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_language_type_missing,0.0
cleaned_communication 2_Lasso,project_prf_team_size_group_21_30,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_language_type_5gl,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_development_platform_pc,0.0
cleaned_financial 2_LGBMRegressor,project_prf_development_type_re_development,0.0
cleaned_financial 2_LGBMRegressor,project_prf_development_type_new_development,0.0
cleaned_financial 2_LGBMRegressor,project_prf_development_type_enhancement,0.0
cleaned_financial 2_LGBMRegressor,project_prf_application_group_missing,0.0
cleaned_communication 2_Lasso,project_prf_relative_size_xs,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_transport_and_storage,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_medical_and_health_care,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_government,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_communications,0.0
cleaned_financial 2_LGBMRegressor,external_eef_organisation_type_banking,0.0
cleaned_financial 2_LGBMRegressor,tech_tf_tools_used,0.0
cleaned_financial 2_LGBMRegressor,project_prf_functional_size,0.0
cleaned_government 1_GradientBoostingRegressor,process_pmf_development_methodologies_scrum,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_medical_and_health_care,0.0
cleaned_government 1_GradientBoostingRegressor,process_pmf_development_methodologies_iterative,0.0
cleaned_government 1_GradientBoostingRegressor,process_pmf_development_methodologies_agile_development,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_government,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_financial_property_and_business_services,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_functional_size,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_financial_banking_insurance_stock,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_application_type,0.0
cleaned_government 1_GradientBoostingRegressor,external_eef_organisation_type,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_communications,0.0
cleaned_communication 2_Lasso,tech_tf_dbms_used_yes,0.0
cleaned_medical 2_LGBMRegressor,external_eef_organisation_type_banking,0.0
cleaned_medical 2_LGBMRegressor,tech_tf_tools_used,0.0
cleaned_financial 1_GradientBoostingRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_medical 2_LGBMRegressor,project_prf_functional_size,0.0
cleaned_medical 2_LGBMRegressor,project_prf_year_of_project,0.0
cleaned_medical 1_GradientBoostingRegressor,tech_tf_dbms_used_missing,0.0
cleaned_financial 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_case_tool_used_missing,0.0
cleaned_financial 1_GradientBoostingRegressor,project_prf_case_tool_used_no,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_case_tool_used_no,0.0
cleaned_medical 1_GradientBoostingRegressor,project_prf_case_tool_used_missing,0.0
cleaned_financial 1_GradientBoostingRegressor,tech_tf_dbms_used_missing,0.0
cleaned_medical 1_GradientBoostingRegressor,tech_tf_architecture_stand_alone,0.0
cleaned_medical 1_GradientBoostingRegressor,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,0.0
cleaned_financial 2_LGBMRegressor,project_prf_year_of_project,0.0
cleaned_government 1_GradientBoostingRegressor,project_prf_case_tool_used_yes,0.0
cleaned_government 2_ExtraTreesRegressor,external_eef_industry_sector_government,0.0
cleaned_medical 2_LGBMRegressor,project_prf_team_size_group_21_30,0.0
cleaned_insurance 2_Lasso,project_prf_relative_size_missing,0.0
cleaned_insurance 1_GradientBoostingRegressor,external_eef_organisation_type_utilities,0.0
cleaned_financial 1_GradientBoostingRegressor,external_eef_organisation_type_communications,0.0
